190	2348	-2151	429	106	-443	412	
191	2390	-2159	474	91	-403	318	
192	2401	-2199	450	71	-229	223	
193	2274	-2204	356	49	-143	159	
194	2186	-2154	320	115	-135	126	
195	2152	-2126	366	162	-162	132	
196	2088	-2145	324	138	-224	163	
197	2022	-2237	315	124	-378	207	
198	1964	-2233	297	54	-553	215	
199	2011	-2240	282	53	-616	264	
200	2007	-2276	227	26	-593	285	
201	2020	-2214	213	-9	-573	285	
202	1919	-2197	229	-18	-577	294	
203	1948	-2173	261	8	-568	300	
204	1985	-2148	325	30	-508	270	
205	1930	-2132	264	18	-547	232	
206	1772	-2172	216	0	-694	224	
207	1938	-2183	201	-13	-813	169	
208	2089	-2161	237	16	-734	137	
209	2004	-2146	250	21	-633	116	
210	2011	-2132	277	22	-559	55	
211	2016	-2108	257	19	-473	85	
212	1931	-2128	216	-13	-420	99	
213	1886	-2215	153	-9	-428	37	
214	1928	-2209	170	1	-456	4	
215	1935	-2165	192	15	-481	-35	
216	1933	-2161	166	15	-510	-29	
217	1940	-2132	168	-9	-462	-43	
218	1916	-2106	134	-58	-419	-108	
219	1883	-2134	73	-105	-402	-162	
220	1904	-2181	93	-124	-397	-216	
221	1966	-2203	141	-148	-380	-190	
222	2146	-2461	367	-137	-299	-48	
223	2384	-2525	423	-221	-113	42	
224	2225	-2235	458	-110	-102	-79	
225	2333	-1998	525	58	-152	-169	
226	2727	-2231	429	13	118	-252	
227	2784	-2358	404	-97	588	-366	
228	2297	-2220	371	-91	753	-424	
229	2126	-2132	361	-7	566	-461	
230	2294	-2054	359	68	396	-418	
231	2447	-2068	353	144	349	-316	
232	2464	-2114	350	135	361	-288	
233	2373	-2103	347	122	277	-202	
234	2337	-2038	326	110	80	-85	
235	2376	-2052	265	102	-35	8	
236	2482	-2118	214	63	-16	33	
237	2538	-2101	180	26	50	84	
238	2473	-2056	211	63	105	178	
239	2379	-2065	180	46	64	220	
240	2424	-2124	156	17	18	282	
241	2455	-2144	235	102	-70	333	
242	2323	-2206	318	157	-196	366	
243	2362	-2178	191	32	-319	311	
244	2468	-2093	136	23	-348	217	
245	2403	-2266	179	-34	-393	162	
246	2327	-2191	203	-154	-643	122	
247	2002	-2442	492	-52	-700	121	
248	2019	-2789	676	-80	-961	-134	
249	2423	-2000	676	-70	-919	-14	
250	2156	-1935	563	97	-732	353	
251	1754	-2166	485	91	-1017	483	
252	1797	-2238	469	89	-1427	367	
253	2171	-2163	416	50	-1486	403	
254	2270	-2084	360	122	-1402	358	
255	2150	-2186	382	187	-1346	308	
256	2092	-2191	364	163	-1288	324	
257	2147	-2113	301	190	-1209	278	
258	2161	-2172	266	223	-1097	249	
259	2131	-2110	245	173	-994	154	
260	2060	-2070	167	155	-973	55	
261	2052	-2067	139	72	-962	-28	
262	2113	-2124	186	32	-814	-24	
263	2153	-2098	219	-69	-745	-86	
264	2377	-1958	45	-178	-666	-151	
265	2093	-2059	-172	-363	-664	-81	
266	2051	-2278	-16	-287	-645	-144	
267	2855	-2490	584	-207	-402	-91	
268	2659	-2631	846	-368	242	203	
269	1570	-2352	787	-258	-178	112	
270	2146	-2443	651	-13	-616	-211	
271	2665	-2261	462	-90	-247	-249	
272	2320	-1958	358	-37	93	-361	
273	2250	-2025	428	123	46	-379	
274	2198	-2050	419	155	-1	-187	
275	2310	-2042	368	208	-86	-145	
276	2489	-2104	386	180	-65	-182	
277	2493	-2025	272	170	4	-94	
278	2477	-1959	236	223	72	40	
279	2523	-1993	143	145	142	139	
280	2613	-2014	137	71	279	170	
281	2395	-2077	158	-11	423	189	
282	2197	-2183	261	-43	312	86	
283	2048	-2007	-82	-267	20	88	
284	2710	-2172	-186	-307	159	-78	
285	2468	-2498	164	-497	523	-104	
286	1473	-2649	859	-57	432	-48	
287	1560	-2585	881	-156	-418	-488	
288	2745	-2095	631	-248	-422	-179	
289	2330	-2409	382	-126	-176	368	
290	1761	-2092	358	-113	-323	330	
291	1966	-1878	356	-15	-576	273	
292	2119	-1920	307	119	-696	272	
293	2059	-2164	334	184	-687	194	
294	2142	-2227	291	146	-564	130	
295	2218	-2024	237	192	-367	79	
296	2150	-1979	221	280	-327	-42	
297	2026	-2091	202	229	-396	-69	
298	2054	-2115	181	162	-407	-50	
299	2152	-2053	155	66	-455	-88	
300	2123	-2156	208	148	-466	-92	
301	2230	-2101	-3	-48	-540	-152	
302	1949	-2098	-273	-277	-803	-9	
303	2047	-2309	-223	-269	-927	-68	
304	2847	-2595	429	-29	-557	-66	
