169	1512941244279	-4.49	2.058	8.11	Gaitsway
170	1512941244289	-4.591	2.067	8.039	Gaitsway
171	1512941244299	-4.471	2.02	8.067	Gaitsway
172	1512941244310	-4.17	2.005	8.134	Gaitsway
173	1512941244320	-4.433	1.962	8.34	Gaitsway
174	1512941244330	-4.658	2.134	8.115	Gaitsway
175	1512941244340	-4.605	2.144	8.029	Gaitsway
176	1512941244350	-4.6	1.794	8.106	Gaitsway
177	1512941244360	-4.557	2.053	7.938	Gaitsway
178	1512941244370	-4.371	2.11	7.957	Gaitsway
179	1512941244380	-4.366	1.866	8.311	Gaitsway
180	1512941244390	-4.562	1.967	8.393	Gaitsway
181	1512941244400	-4.505	2.235	8.503	Gaitsway
182	1512941244410	-4.466	2.345	8.733	Gaitsway
183	1512941244421	-4.38	2.522	8.671	Gaitsway
184	1512941244430	-4.366	2.637	8.484	Gaitsway
185	1512941244440	-4.49	2.278	8.168	Gaitsway
186	1512941244450	-4.873	2.441	8.379	Gaitsway
187	1512941244461	-4.768	2.628	8.01	Gaitsway
188	1512941244471	-4.6	2.585	7.866	Gaitsway
189	1512941244481	-4.418	2.58	7.66	Gaitsway
190	1512941244491	-4.62	2.379	7.45	Gaitsway
191	1512941244500	-4.773	2.288	7.387	Gaitsway
192	1512941244511	-4.873	2.273	7.914	Gaitsway
193	1512941244521	-4.802	2.479	7.919	Gaitsway
194	1512941244531	-3.657	2.446	8.177	Gaitsway
195	1512941244540	-3.48	2.551	8.158	Gaitsway
196	1512941244550	-3.743	2.738	7.847	Gaitsway
197	1512941244560	-4.237	2.814	7.555	Gaitsway
198	1512941244570	-4.486	2.728	7.387	Gaitsway
199	1512941244580	-4.677	2.594	7.349	Gaitsway
200	1512941244591	-4.926	2.015	7.497	Gaitsway
201	1512941244600	-4.677	2.245	7.387	Gaitsway
202	1512941244611	-4.447	1.981	7.464	Gaitsway
203	1512941244621	-4.217	1.905	7.665	Gaitsway
204	1512941244631	-3.988	1.933	7.622	Gaitsway
205	1512941244641	-4.758	2.57	7.277	Gaitsway
206	1512941244651	-5.161	2.901	7.186	Gaitsway
207	1512941244661	-5.683	3.011	7.119	Gaitsway
208	1512941244671	-6.573	3.322	6.717	Gaitsway
209	1512941244681	-6.482	3.944	6.205	Gaitsway
210	1512941244691	-6.094	4.395	5.85	Gaitsway
211	1512941244702	-5.721	4.423	5.903	Gaitsway
212	1512941244712	-7.363	2.685	4.155	Gaitsway
213	1512941244721	-6.248	2.46	3.485	Gaitsway
214	1512941244731	-7.66	3.183	8.163	Gaitsway
215	1512941244742	-5.539	1.684	3.25	Gaitsway
216	1512941244752	-4.873	2.455	3.423	Gaitsway
217	1512941244762	-10.552	2.795	7.248	Gaitsway
218	1512941244772	-14.163	1.651	8.532	Gaitsway
219	1512941244782	-10.897	2.048	5.027	Gaitsway
220	1512941244792	-10.615	1.703	3.633	Gaitsway
221	1512941244802	-9.7	0.889	2.934	Gaitsway
222	1512941244812	-10.203	-0.176	1.957	Gaitsway
223	1512941244822	-9.437	0.411	1.383	Gaitsway
224	1512941244832	-8.69	1.024	1.225	Gaitsway
225	1512941244842	-7.895	2.589	0.717	Gaitsway
226	1512941244852	-6.382	5.175	-0.612	Gaitsway
227	1512941244863	-6.037	6.003	-1.603	Gaitsway
228	1512941244873	-6.688	6.75	-1.598	Gaitsway
229	1512941244883	-4.629	7.469	0.559	Gaitsway
230	1512941244893	-6.047	7.086	-0.573	Gaitsway
231	1512941244903	-16.466	4.605	-5.994	Gaitsway
232	1512941244913	-12.228	4.849	2.254	Gaitsway
233	1512941244923	-13.162	4.428	-1.545	Gaitsway
234	1512941244933	-15.35	4.634	-4.395	Gaitsway
235	1512941244943	-14.172	5.831	-8.053	Gaitsway
236	1512941244953	-7.627	9.6	-1.756	Gaitsway
237	1512941244963	-3.561	7.804	-1.526	Gaitsway
238	1512941244973	-2.829	6.401	-8.187	Gaitsway
239	1512941244983	-2.034	5.611	-7.823	Gaitsway
240	1512941244994	0.066	10.442	-11.735	Gaitsway
241	1512941245004	0.87	11.726	-6.564	Gaitsway
242	1512941245014	-1.024	11.802	-2.369	Gaitsway
243	1512941245024	-3.81	11.022	-1.45	Gaitsway
244	1512941245034	-3.111	9.963	-1.565	Gaitsway
245	1512941245044	-2.01	8.656	-1.794	Gaitsway
246	1512941245054	-1.158	7.354	-1.205	Gaitsway
247	1512941245064	-0.722	5.606	-3.418	Gaitsway
248	1512941245074	-0.042	5.922	-5.252	Gaitsway
249	1512941245084	1.703	5.946	-4.806	Gaitsway
250	1512941245094	3.542	6.003	-0.669	Gaitsway
251	1512941245104	3.446	6.161	0.731	Gaitsway
252	1512941245160	2.685	5.975	-0.636	Gaitsway
253	1512941245161	2.273	4.227	-10.126	Gaitsway
254	1512941245162	2.925	1.751	-7.79	Gaitsway
255	1512941245163	2.743	1.354	-6.008	Gaitsway
256	1512941245164	0.818	1.852	-1.344	Gaitsway
257	1512941245166	-1.052	2.719	4.854	Gaitsway
258	1512941245175	-0.861	2.656	6.832	Gaitsway
259	1512941245185	-0.698	2.292	7.253	Gaitsway
260	1512941245195	-0.956	2.47	6.798	Gaitsway
261	1512941245205	-4.28	4.916	0.842	Gaitsway
262	1512941245215	-5.74	6.018	-3.403	Gaitsway
263	1512941245226	-6.703	7.703	-6.458	Gaitsway
264	1512941245235	-6.147	12.712	-3.528	Gaitsway
265	1512941245245	-1.684	15.35	-2.225	Gaitsway
266	1512941245256	6.185	21.149	-1.603	Gaitsway
267	1512941245265	6.784	23.788	-4.38	Gaitsway
268	1512941245276	6.741	24.171	-0.478	Gaitsway
269	1512941245286	7.593	23.232	4.251	Gaitsway
270	1512941245296	6.545	20.44	2.264	Gaitsway
271	1512941245306	1.732	10.37	-3.93	Gaitsway
272	1512941245316	1.632	8.517	-4.404	Gaitsway
273	1512941245326	0.195	8.714	-3.451	Gaitsway
274	1512941245336	0.166	8.345	-3.734	Gaitsway
275	1512941245346	1.454	7.813	0.731	Gaitsway
276	1512941245356	0.779	8.139	1.656	Gaitsway
277	1512941245367	0.358	9.102	-0.119	Gaitsway
278	1512941245376	1.387	11.357	-1.052	Gaitsway
279	1512941245386	2.427	12.137	-0.521	Gaitsway
280	1512941245397	3.188	12.549	-0.257	Gaitsway
281	1512941245407	3.547	12.449	-0.928	Gaitsway
282	1512941245417	6.621	11.012	-5.204	Gaitsway
283	1512941245427	6.511	8.752	-3.068	Gaitsway
284	1512941245437	3.284	5.218	-0.703	Gaitsway
285	1512941245450	-1.004	4.208	-0.87	Gaitsway
286	1512941245457	-1.368	4.213	1.277	Gaitsway
287	1512941245467	-0.487	4.495	-1.038	Gaitsway
288	1512941245477	-1.565	5.419	-1.732	Gaitsway
289	1512941245487	-3.255	7.55	-2.087	Gaitsway
290	1512941245497	-1.249	9.997	-1.78	Gaitsway
291	1512941245508	0.363	11.898	-2.23	Gaitsway
292	1512941245517	-1.306	12.717	-2.067	Gaitsway
293	1512941245528	-2.326	12.429	-1.512	Gaitsway
294	1512941245538	-3.801	13.176	-4.102	Gaitsway
295	1512941245548	-3.03	13.33	-1.852	Gaitsway
296	1512941245558	-1	11.754	-0.368	Gaitsway
297	1512941245578	-0.396	11.515	-0.492	Gaitsway
298	1512941245579	0.521	10.682	-0.166	Gaitsway
299	1512941245588	0.348	8.79	0.171	Gaitsway
300	1512941245598	0.095	6.468	0.133	Gaitsway
301	1512941245618	2.604	6.952	-0.545	Gaitsway
302	1512941245619	2.728	9.839	-0.976	Gaitsway
303	1512941245628	2.254	13.119	-1.78	Gaitsway
304	1512941245638	0.095	13.421	-3.193	Gaitsway
305	1512941245648	-0.775	12.329	-4.442	Gaitsway
306	1512941245659	0.037	7.622	-4.442	Gaitsway
307	1512941245669	1.991	6.851	-2.551	Gaitsway
308	1512941245679	1.684	8.757	2.446	Gaitsway
309	1512941245689	1.541	8.508	0.468	Gaitsway
310	1512941245699	1.105	9.691	2.671	Gaitsway
311	1512941245709	0.636	10.562	1.33	Gaitsway
312	1512941245719	-0.075	10.457	0.142	Gaitsway
313	1512941245734	-0.353	10.95	-0.707	Gaitsway
314	1512941245739	1.11	11.386	-1.861	Gaitsway
315	1512941245749	0.387	9.724	-2.297	Gaitsway
316	1512941245759	-0.018	9.533	-1.809	Gaitsway
317	1512941245770	-0.219	9.489	-0.612	Gaitsway
318	1512941245780	-0.19	9.346	-0.296	Gaitsway
319	1512941245791	-0.171	9.202	-0.516	Gaitsway
320	1512941245800	0.066	9.432	-0.511	Gaitsway
321	1512941245810	0.123	9.863	-1.196	Gaitsway
322	1512941245820	0.037	9.853	-1.071	Gaitsway
323	1512941245830	-0.104	9.801	-1.153	Gaitsway
324	1512941245840	0.219	9.691	-1.162	Gaitsway
325	1512941245850	0.277	9.686	-1.119	Gaitsway
326	1512941245860	0.324	9.59	-1.1	Gaitsway
327	1512941245870	0.296	9.494	-1.148	Gaitsway
328	1512941245880	0.305	9.432	-1.11	Gaitsway
329	1512941245890	0.31	9.437	-1.028	Gaitsway
330	1512941245901	0.329	9.518	-0.952	Gaitsway
331	1512941245911	0.353	9.604	-0.947	Gaitsway
332	1512941245921	0.277	9.6	-1.014	Gaitsway
333	1512941245931	0.238	9.585	-1.062	Gaitsway
334	1512941245941	0.195	9.6	-1.067	Gaitsway
335	1512941245951	0.176	9.714	-0.88	Gaitsway
336	1512941245961	0.166	9.758	-0.789	Gaitsway
337	1512941245971	0.162	9.786	-0.707	Gaitsway
338	1512941245982	0.209	9.815	-0.736	Gaitsway
339	1512941245991	0.229	9.767	-0.755	Gaitsway
340	1512941246001	0.248	9.714	-0.789	Gaitsway
341	1512941246012	0.281	9.676	-0.827	Gaitsway
342	1512941246022	0.382	9.676	-0.846	Gaitsway
343	1512941246032	0.396	9.7	-0.842	Gaitsway
344	1512941246042	0.42	9.743	-0.846	Gaitsway
345	1512941246052	0.415	9.758	-0.875	Gaitsway
346	1512941246062	0.42	9.748	-0.851	Gaitsway
347	1512941246072	0.435	9.734	-0.813	Gaitsway
348	1512941246082	0.377	9.638	-0.913	Gaitsway
349	1512941246092	0.229	9.561	-1.076	Gaitsway
350	1512941246102	0.2	9.494	-1.115	Gaitsway
351	1512941246113	0.19	9.451	-1.052	Gaitsway
352	1512941246123	0.128	9.403	-1.124	Gaitsway
353	1512941246133	0.123	9.365	-1.134	Gaitsway
354	1512941246143	0.176	9.355	-1.162	Gaitsway
355	1512941246153	0.224	9.303	-1.105	Gaitsway
356	1512941246163	0.348	9.24	-1.205	Gaitsway
357	1512941246173	0.549	9.193	-1.162	Gaitsway
358	1512941246183	0.66	9.106	-1.177	Gaitsway
359	1512941246194	0.813	8.967	-1.196	Gaitsway
360	1512941246204	0.856	8.958	-1.186	Gaitsway
361	1512941246214	0.889	8.896	-1.234	Gaitsway
362	1512941246224	0.956	8.924	-1.234	Gaitsway
363	1512941246234	1.239	8.896	-1.158	Gaitsway
364	1512941246244	1.373	8.924	-1.071	Gaitsway
365	1512941246254	1.55	8.963	-0.885	Gaitsway
366	1512941246264	1.751	9.279	-0.693	Gaitsway
367	1512941246274	1.78	9.48	-0.727	Gaitsway
368	1512941246284	1.775	9.777	-0.746	Gaitsway
369	1512941246294	1.656	10.141	-0.827	Gaitsway
370	1512941246304	1.268	10.696	-1.105	Gaitsway
371	1512941246314	1.095	10.878	-1.143	Gaitsway
372	1512941246325	0.894	10.912	-1.167	Gaitsway
373	1512941246334	0.751	10.706	-1.043	Gaitsway
374	1512941246345	0.818	10.557	-1.057	Gaitsway
375	1512941246354	0.913	10.399	-1.052	Gaitsway
376	1512941246365	1.004	10.203	-0.971	Gaitsway
377	1512941246375	1.229	9.916	-0.837	Gaitsway
378	1512941246385	1.258	9.724	-0.794	Gaitsway
379	1512941246396	1.244	9.489	-0.789	Gaitsway
380	1512941246405	1.205	9.106	-0.899	Gaitsway
381	1512941246416	1.244	9.006	-0.947	Gaitsway
382	1512941246426	1.301	8.924	-0.889	Gaitsway
383	1512941246436	1.421	8.79	-0.837	Gaitsway
384	1512941246446	1.526	8.963	-0.765	Gaitsway
385	1512941246456	1.541	9.121	-0.727	Gaitsway
386	1512941246466	1.608	9.173	-0.751	Gaitsway
387	1512941246476	1.852	9.116	-0.822	Gaitsway
388	1512941246486	2.077	9.049	-0.851	Gaitsway
389	1512941246496	2.23	9.001	-0.913	Gaitsway
390	1512941246506	2.369	8.982	-0.923	Gaitsway
391	1512941246516	2.671	9.001	-1.009	Gaitsway
392	1512941246527	2.743	9.121	-1.019	Gaitsway
393	1512941246537	2.8	9.216	-0.971	Gaitsway
394	1512941246547	2.57	9.47	-0.985	Gaitsway
395	1512941246557	2.336	9.437	-1.091	Gaitsway
396	1512941246567	2.082	9.418	-1.229	Gaitsway
397	1512941246576	1.871	9.298	-1.282	Gaitsway
398	1512941246587	1.464	8.929	-1.32	Gaitsway
399	1512941246597	1.354	8.695	-1.287	Gaitsway
400	1512941246607	1.234	8.455	-1.225	Gaitsway
401	1512941246617	1.091	8.168	-0.99	Gaitsway
402	1512941246627	1.086	8.13	-0.789	Gaitsway
403	1512941246637	1.095	8.192	-0.669	Gaitsway
404	1512941246647	1	8.326	-0.621	Gaitsway
405	1512941246657	0.674	8.766	-0.832	Gaitsway
406	1512941246667	0.449	9.039	-0.894	Gaitsway
407	1512941246677	0.291	9.207	-0.961	Gaitsway
408	1512941246687	0.296	9.116	-0.99	Gaitsway
409	1512941246697	0.53	9.973	-0.789	Gaitsway
410	1512941246707	0.602	10.174	-0.789	Gaitsway
411	1512941246717	0.511	10.232	-0.736	Gaitsway
412	1512941246727	0.387	10.533	-0.851	Gaitsway
413	1512941246738	0.339	10.6	-0.913	Gaitsway
414	1512941246748	0.377	10.715	-0.971	Gaitsway
415	1512941246758	0.363	10.768	-1.076	Gaitsway
416	1512941246768	0.358	10.734	-1	Gaitsway
417	1512941246778	0.396	10.619	-0.971	Gaitsway
418	1512941246788	0.411	10.471	-0.803	Gaitsway
419	1512941246798	0.712	10.093	-0.243	Gaitsway
420	1512941246808	0.899	9.959	0.032	Gaitsway
421	1512941246818	1.153	9.82	0.205	Gaitsway
422	1512941246828	1.325	9.753	0.286	Gaitsway
423	1512941246838	2.029	9.829	-0.2	Gaitsway
424	1512941246849	2.652	10.275	-0.808	Gaitsway
425	1512941246859	3.226	10.969	-1.589	Gaitsway
426	1512941246869	2.757	11.697	-2.264	Gaitsway
427	1512941246879	2.608	11.888	-2.747	Gaitsway
428	1512941246889	2.771	11.917	-3.102	Gaitsway
429	1512941246899	3.106	11.726	-3.408	Gaitsway
430	1512941246909	4.074	11.161	-3.83	Gaitsway
431	1512941246920	4.356	11.175	-3.853	Gaitsway
432	1512941246930	4.347	11.199	-3.758	Gaitsway
433	1512941246940	3.887	10.576	-3.255	Gaitsway
434	1512941246950	3.408	9.782	-3.059	Gaitsway
435	1512941246960	2.905	8.896	-2.872	Gaitsway
436	1512941246970	2.379	8.216	-2.518	Gaitsway
437	1512941246980	1.771	7.306	-2.154	Gaitsway
438	1512941246990	1.665	7.033	-2.23	Gaitsway
439	1512941247000	1.569	6.861	-2.283	Gaitsway
440	1512941247011	1.354	6.894	-2.532	Gaitsway
441	1512941247023	1.172	7.033	-2.853	Gaitsway
442	1512941247031	0.846	7.205	-3.063	Gaitsway
443	1512941247041	0.344	7.263	-3.26	Gaitsway
444	1512941247051	-0.42	7.459	-3.734	Gaitsway
445	1512941247061	-0.612	7.641	-3.954	Gaitsway
446	1512941247071	-0.645	7.89	-4.165	Gaitsway
447	1512941247081	-0.334	8.556	-4.404	Gaitsway
448	1512941247091	0.042	8.9	-4.351	Gaitsway
449	1512941247101	0.358	9.269	-4.093	Gaitsway
450	1512941247112	0.674	9.604	-3.873	Gaitsway
451	1512941247121	1.229	10.136	-3.523	Gaitsway
452	1512941247132	1.392	10.184	-3.518	Gaitsway
453	1512941247141	1.584	10.121	-3.604	Gaitsway
454	1512941247152	1.617	9.92	-3.633	Gaitsway
455	1512941247162	1.411	9.777	-3.475	Gaitsway
456	1512941247172	1.34	9.791	-3.413	Gaitsway
457	1512941247182	1.115	9.686	-3.312	Gaitsway
458	1512941247192	0.736	9.509	-3.083	Gaitsway
459	1512941247202	0.573	9.36	-2.905	Gaitsway
460	1512941247212	0.516	9.202	-2.699	Gaitsway
461	1512941247222	0.588	8.718	-2.288	Gaitsway
462	1512941247232	0.645	8.508	-2.072	Gaitsway
463	1512941247242	0.693	8.374	-1.881	Gaitsway
464	1512941247253	0.707	8.359	-1.823	Gaitsway
465	1512941247262	0.516	8.594	-1.823	Gaitsway
466	1512941247273	0.368	8.752	-1.991	Gaitsway
467	1512941247283	0.339	8.953	-2.053	Gaitsway
468	1512941247293	0.291	9.149	-2.206	Gaitsway
469	1512941247303	0.233	9.154	-2.139	Gaitsway
470	1512941247313	0.2	9.269	-2.058	Gaitsway
471	1512941247323	0.186	9.13	-2.13	Gaitsway
472	1512941247333	0.209	9.188	-1.742	Gaitsway
473	1512941247343	0.2	9.216	-1.665	Gaitsway
474	1512941247353	0.195	9.226	-1.55	Gaitsway
475	1512941247363	0.157	9.121	-1.373	Gaitsway
476	1512941247373	0.152	9.106	-1.311	Gaitsway
477	1512941247383	0.123	9.049	-1.244	Gaitsway
478	1512941247394	0.166	8.972	-1.239	Gaitsway
479	1512941247404	0.315	8.853	-1.21	Gaitsway
480	1512941247414	0.458	8.771	-1.158	Gaitsway
481	1512941247424	0.64	8.68	-1.124	Gaitsway
482	1512941247434	0.775	8.436	-0.727	Gaitsway
483	1512941247444	0.784	8.374	-0.798	Gaitsway
484	1512941247454	0.707	8.441	-0.827	Gaitsway
485	1512941247464	0.554	8.431	-0.779	Gaitsway
486	1512941247474	0.329	8.489	-0.794	Gaitsway
487	1512941247484	0.329	8.441	-0.846	Gaitsway
488	1512941247495	0.277	8.46	-1	Gaitsway
489	1512941247505	0.296	8.79	-1.435	Gaitsway
490	1512941247515	0.281	8.853	-1.703	Gaitsway
491	1512941247525	0.31	9.011	-2.067	Gaitsway
492	1512941247535	0.396	9.317	-2.24	Gaitsway
493	1512941247545	0.842	9.82	-1.847	Gaitsway
494	1512941247555	1.038	9.987	-1.469	Gaitsway
495	1512941247565	0.875	10.078	-1.34	Gaitsway
496	1512941247575	0.099	10.131	-1.435	Gaitsway
497	1512941247585	-0.296	10.232	-1.335	Gaitsway
498	1512941247595	-0.679	10.27	-1.196	Gaitsway
499	1512941247605	-1.34	10.28	-1.344	Gaitsway
