0	126	-101	1803	-45	-12	-11	
1	135	-102	1821	-43	-8	-8	
2	127	-109	1816	-47	-8	-8	
3	127	-118	1808	-47	-10	-7	
4	131	-104	1809	-46	-10	-13	
5	123	-112	1808	-48	-8	-11	
6	123	-110	1819	-47	-9	-9	
7	124	-115	1817	-47	-11	-9	
8	129	-112	1804	-46	-8	-9	
9	123	-106	1806	-47	-8	-10	
10	126	-118	1823	-46	-8	-7	
11	121	-110	1803	-46	-9	-8	
12	131	-111	1808	-50	-13	-9	
13	125	-112	1800	-48	-7	-10	
14	127	-107	1830	-49	-8	-10	
15	129	-110	1810	-48	-3	-10	
16	128	-109	1813	-42	-5	-10	
17	131	-101	1817	-45	-9	-11	
18	138	-106	1816	-48	-6	-8	
19	130	-110	1824	-41	-9	-7	
20	117	-103	1814	-44	-9	-10	
21	128	-115	1814	-49	-10	-9	
22	126	-108	1807	-45	-13	-13	
23	127	-105	1809	-49	-3	-8	
24	119	-110	1819	-46	-8	-9	
25	129	-114	1812	-49	-8	-14	
26	131	-107	1819	-44	-8	-8	
27	119	-105	1808	-48	-14	-11	
28	132	-109	1807	-46	-10	-10	
29	134	-113	1834	-43	-11	-9	
30	129	-108	1814	-45	-7	-8	
31	126	-115	1800	-48	-11	-8	
32	123	-111	1805	-48	-10	-8	
33	136	-112	1807	-49	-8	-8	
34	126	-101	1822	-42	-9	-7	
35	138	-119	1810	-44	-13	-11	
36	128	-116	1804	-42	-11	-8	
37	129	-111	1808	-46	-10	-7	
38	125	-108	1797	-49	-5	-7	
39	125	-121	1811	-48	-11	-13	
40	129	-111	1821	-42	-8	-7	
41	129	-111	1827	-47	-10	-9	
42	131	-114	1823	-44	-10	-10	
43	127	-114	1813	-46	-13	-5	
44	127	-118	1817	-48	-12	-6	
45	135	-115	1806	-45	-10	-5	
46	122	-111	1808	-45	-9	-7	
47	133	-108	1804	-47	-12	-8	
48	123	-105	1815	-46	-9	-7	
49	121	-111	1824	-45	-12	-10	
50	129	-114	1814	-44	-9	-8	
51	133	-106	1810	-47	-6	-13	
52	119	-110	1811	-42	-10	-10	
53	123	-115	1815	-46	-6	-10	
54	127	-109	1797	-48	-9	-10	
55	129	-104	1830	-51	-8	-8	
56	130	-112	1822	-44	-13	-12	
57	127	-109	1811	-47	-11	-14	
58	129	-107	1815	-44	-7	-6	
59	130	-113	1803	-45	-10	-9	
60	122	-103	1809	-46	-10	-12	
61	135	-113	1812	-48	-8	-8	
62	132	-107	1808	-46	-8	-8	
63	130	-109	1808	-43	-7	-14	
64	130	-103	1814	-47	-10	-9	
65	128	-110	1805	-46	-8	-11	
66	126	-114	1819	-45	-11	-7	
67	135	-103	1814	-45	-9	-9	
68	126	-118	1805	-48	-9	-11	
69	123	-113	1800	-48	-8	-12	
70	125	-105	1810	-46	-8	-9	
71	134	-107	1824	-50	-11	-9	
72	122	-108	1816	-49	-13	-12	
73	131	-104	1806	-50	-6	-9	
74	131	-111	1806	-44	-10	-11	
75	129	-107	1823	-47	-7	-9	
76	125	-110	1807	-46	-14	-8	
77	133	-113	1820	-43	-7	-9	
78	130	-114	1811	-50	-13	-11	
79	121	-116	1813	-46	-14	-10	
80	130	-109	1815	-45	-9	-9	
81	131	-107	1817	-46	-10	-10	
82	129	-115	1816	-46	-7	-9	
83	130	-115	1812	-42	-10	-10	
84	134	-104	1809	-46	-13	-8	
85	124	-107	1806	-48	-12	-8	
86	131	-109	1807	-46	-7	-10	
87	136	-109	1823	-45	-14	-9	
88	122	-115	1801	-48	-7	-13	
89	130	-111	1832	-48	-9	-7	
90	121	-109	1816	-45	-8	-9	
91	137	-115	1819	-45	-11	-10	
92	127	-109	1813	-45	-11	-10	
93	125	-114	1817	-47	-9	-10	
94	134	-110	1804	-45	-8	-10	
95	122	-110	1810	-45	-11	-5	
96	129	-109	1819	-44	-10	-8	
97	130	-117	1810	-45	-8	-9	
98	129	-103	1808	-44	-8	-8	
99	121	-108	1830	-45	-12	-10	
100	123	-109	1810	-43	-6	-8	
101	130	-113	1802	-48	-8	-11	
102	121	-115	1812	-46	-11	-8	
103	130	-113	1806	-46	-10	-11	
104	118	-105	1817	-44	-12	-10	
105	139	-104	1811	-46	-9	-11	
106	128	-108	1818	-46	-9	-10	
107	137	-113	1810	-46	-9	-9	
108	129	-106	1818	-47	-14	-7	
109	128	-103	1799	-46	-11	-12	
110	121	-112	1809	-48	-5	-10	
111	128	-110	1821	-43	-10	-7	
112	129	-114	1823	-48	-9	-8	
113	129	-115	1811	-48	-9	-11	
114	133	-110	1804	-46	-8	-11	
115	130	-102	1810	-46	-11	-10	
116	125	-95	1797	-45	-8	-12	
117	130	-110	1823	-47	-9	-12	
118	128	-110	1817	-47	-9	-10	
119	137	-116	1824	-45	-12	-16	
120	125	-110	1809	-47	-10	-4	
121	129	-105	1813	-42	-5	-9	
122	125	-108	1809	-45	-9	-9	
123	120	-106	1816	-45	-7	-10	
124	134	-106	1804	-46	-7	-10	
125	130	-108	1811	-44	-12	-12	
126	129	-110	1810	-44	-11	-11	
127	127	-110	1822	-46	-12	-10	
128	125	-113	1822	-44	-4	-7	
129	136	-126	1818	-47	-11	-9	
130	126	-101	1813	-45	-8	-7	
131	128	-115	1813	-49	-7	-7	
132	126	-110	1818	-45	-13	-9	
133	127	-110	1813	-47	-5	-10	
134	132	-112	1823	-48	-12	-5	
135	130	-112	1809	-45	-11	-12	
136	136	-109	1812	-47	-5	-13	
137	119	-112	1804	-50	-6	-8	
138	124	-106	1815	-46	-8	-10	
139	135	-104	1818	-42	-11	-10	
140	127	-107	1812	-48	-7	-8	
141	130	-103	1818	-46	-10	-8	
142	125	-99	1808	-45	-11	-9	
143	129	-108	1811	-45	-8	-6	
144	127	-108	1816	-45	-8	-11	
145	131	-109	1804	-48	-10	-11	
146	128	-119	1815	-48	-10	-11	
147	118	-110	1825	-46	-15	-9	
148	138	-112	1814	-47	-11	-10	
149	126	-118	1814	-48	-8	-9	
150	122	-107	1806	-48	-7	-8	
151	317	-127	1697	-70	-16	-10	
152	129	-23	1712	-60	13	4	
153	152	-98	1814	-58	-19	-9	
154	107	-120	1820	-44	-15	-8	
155	126	-95	1790	-47	-3	-10	
156	129	-86	1795	-47	-6	-7	
157	115	-115	1835	-50	4	-8	
158	113	-126	1801	-55	-9	-10	
159	155	-89	1827	-55	-4	-6	
160	131	-110	1817	-46	-9	-11	
161	114	-118	1827	-44	-16	-10	
162	130	-114	1831	-46	-11	-15	
163	128	-104	1808	-41	-14	-6	
164	131	-119	1818	-50	-11	-9	
165	107	-120	1790	-37	-5	-12	
166	115	-112	1828	-41	-23	-11	
167	176	-54	1915	-25	17	-2	
168	104	-107	1809	-44	-53	-9	
169	128	-118	1796	-39	-11	-8	
170	202	-55	1884	-42	-9	-16	
171	53	-79	1829	-23	-1261	-320	
172	517	-103	1767	83	-523	-190	
173	253	-116	1540	-469	134	-259	
174	853	42	1834	-115	-265	-103	
175	369	23	1802	501	-521	540	
176	391	6	1843	392	-611	41	
177	718	75	1624	1362	-1243	14	
178	683	293	1446	400	-473	177	
179	637	287	1483	-226	87	183	
180	700	121	1750	170	329	47	
181	817	223	1970	1219	-523	-153	
182	371	403	2164	65	-338	421	
183	615	251	1688	150	-220	-262	
184	630	409	1709	439	375	-45	
185	747	285	2178	828	543	-92	
186	320	1211	979	1283	207	-373	
187	532	659	1701	318	308	-157	
188	552	768	1686	775	584	-197	
189	337	951	1350	783	530	-46	
190	460	947	1531	-23	1	-48	
191	384	843	1699	1044	237	-2	
192	258	1084	1449	1264	-81	-134	
193	372	1182	1627	1136	-264	30	
194	300	1300	1205	1118	-164	-54	
195	429	1428	1287	542	-37	-68	
196	371	1278	1044	83	269	-87	
197	303	1431	1156	903	-101	-185	
198	401	1503	1135	473	287	-203	
199	283	1589	934	629	383	-257	
200	300	1644	921	736	193	-138	
201	327	1740	1085	799	345	-56	
202	186	1711	772	472	345	25	
203	179	1734	862	728	531	-30	
204	221	1800	603	354	438	199	
205	154	1782	472	678	192	152	
206	156	1997	516	681	-86	113	
207	162	1832	387	841	50	68	
208	176	1965	508	335	84	-5	
209	220	1875	301	580	-223	115	
210	178	1967	328	186	-24	-111	
211	224	1929	210	236	-338	12	
212	167	1953	263	275	-312	-113	
213	215	1923	168	121	-172	-32	
214	164	1984	193	347	50	-219	
215	155	1936	-1	262	190	-118	
216	158	2006	102	548	162	-193	
217	128	2031	-25	180	-66	-57	
218	104	2036	-31	352	73	9	
219	129	2023	-100	403	-16	29	
220	146	1998	-71	251	71	18	
221	117	1961	-135	269	-93	-49	
222	118	2006	-144	116	63	-38	
223	92	2046	-187	195	68	-118	
224	101	2037	-227	66	-35	-58	
225	87	2053	-212	146	-224	-62	
226	105	2059	-322	107	49	-41	
227	81	2017	-261	51	-1	-42	
228	98	2008	-315	18	24	-62	
229	83	2037	-319	-58	118	-18	
230	90	2052	-294	-117	133	1	
231	104	2036	-272	-196	120	38	
232	75	2033	-245	-346	-74	20	
233	108	2012	-236	-367	137	-47	
234	143	2032	-124	-572	26	8	
235	48	2037	-142	-515	119	4	
236	56	2034	-84	-890	-195	-51	
237	89	1906	88	-913	-158	-75	
238	71	1954	92	-1123	-291	-91	
239	71	1887	330	-842	-13	-169	
240	117	1984	462	-1325	-153	-253	
241	27	1752	519	-876	24	-262	
242	40	1874	621	-1218	134	-200	
243	37	1668	748	-1162	-11	-267	
244	-38	1718	844	-1090	-183	-337	
245	33	1460	990	-913	-210	-132	
246	-27	1603	967	-865	-65	-156	
247	86	1667	1627	-1032	-5	5	
248	-143	1484	1014	-743	-35	16	
249	-84	1309	1259	-842	-101	18	
250	-79	1370	1236	-834	38	-4	
251	-40	1289	1369	-812	102	-20	
252	-84	1168	1437	-796	135	-38	
253	-125	1265	1377	-813	8	-160	
254	-107	1119	1477	-537	98	12	
255	-142	1115	1363	-637	12	32	
256	-109	960	1552	-648	-345	87	
257	26	801	1553	-297	-594	151	
258	42	814	1740	-564	-146	123	
259	36	868	1673	-314	205	147	
260	-21	738	1564	-518	263	77	
261	-22	688	1696	-451	-155	-81	
262	-59	694	1737	-21	-200	-65	
263	19	839	1751	-321	-58	-9	
264	13	640	1642	-398	-34	17	
265	-35	611	1648	-653	79	-110	
266	-12	388	1527	-896	-652	-64	
267	175	547	1869	-733	-822	155	
268	210	342	1820	-749	-564	208	
269	277	419	1816	-672	152	68	
270	213	327	1857	-636	881	65	
271	55	67	1859	-557	493	-81	
272	17	174	1674	-400	696	-171	
273	-96	9	1871	-700	16	-127	
274	-137	-52	1808	-770	-133	-186	
275	-57	-73	1977	-1061	-186	-228	
276	3	-152	1864	-964	-5	-184	
277	-16	-295	1830	-968	271	-145	
278	-33	-369	1744	-1074	475	-81	
279	-127	-518	1681	-865	257	-80	
280	-84	-616	1858	-1073	-316	-177	
281	-121	-675	1584	-1117	-181	-118	
282	-92	-833	1530	-848	-455	-29	
283	-1	-1033	1624	-1094	-760	167	
284	72	-1028	1691	-833	280	-26	
285	11	-1118	1461	-585	666	-56	
286	-121	-1189	1476	-658	502	-98	
287	-147	-1183	1538	-823	362	-160	
288	-112	-1332	1292	-770	333	7	
289	-190	-1256	1239	-920	108	-72	
290	-221	-1408	1320	-874	56	-59	
291	-154	-1467	1223	-884	109	-116	
292	-162	-1571	1074	-741	-34	-27	
293	-116	-1471	622	467	647	333	
294	50	-1219	1357	-748	-111	-513	
295	-99	-1601	1266	-581	339	-21	
296	-145	-1590	957	-615	55	-103	
297	-176	-1679	1014	-405	89	35	
298	-217	-1656	1002	-554	124	-201	
299	-190	-1787	836	-559	294	-68	
300	-210	-1773	924	-496	-72	-64	
