99	119	-1959	387	314	111	374	
100	80	-2041	473	128	161	382	
101	44	-2144	331	256	87	196	
102	161	-2117	259	12	241	129	
103	-51	-2486	577	-67	240	-105	
104	-107	-2245	683	49	-107	-156	
105	-98	-2141	580	183	-19	-128	
106	-251	-1826	616	-73	-169	60	
107	-230	-1815	689	-192	-168	-170	
108	-148	-1843	759	-460	-498	-384	
109	-301	-2108	831	-413	-560	-460	
110	-195	-2168	631	-265	-478	-188	
111	-80	-2134	564	-173	-494	-38	
112	-49	-2103	479	-208	-348	0	
113	66	-2185	412	16	-85	-1	
114	-52	-2072	422	-27	2	30	
115	-82	-2061	499	99	131	46	
116	-90	-2079	441	128	90	43	
117	-15	-2009	443	205	171	16	
118	-88	-2077	454	101	72	-85	
119	-186	-1972	419	163	-133	-143	
120	-65	-2058	443	-3	-152	-100	
121	46	-2061	425	122	-47	-77	
122	35	-2106	481	-13	45	-111	
123	-15	-2175	510	137	193	-45	
124	30	-2013	546	34	83	4	
125	16	-2003	535	20	179	-45	
126	55	-2097	469	-11	-35	-70	
127	108	-2052	459	45	-25	1	
128	89	-2061	440	-42	-116	-4	
129	153	-2091	495	9	-15	-2	
130	106	-2068	465	30	-11	-5	
131	83	-2065	480	60	-3	-19	
132	87	-2085	490	61	-20	-28	
133	92	-2042	490	62	-26	-3	
134	89	-2057	494	72	0	-20	
135	94	-2076	472	23	24	-6	
136	87	-2057	469	25	-2	4	
137	82	-2040	491	1	4	-1	
138	67	-2074	500	5	7	-3	
139	83	-2060	479	40	57	4	
140	72	-2083	494	5	67	-12	
141	52	-2091	492	22	82	-10	
142	55	-2067	522	0	69	5	
143	72	-2065	522	-2	47	-1	
144	66	-2070	488	-6	27	-6	
145	48	-2061	513	23	11	-9	
146	70	-2070	489	22	27	-10	
147	65	-2056	491	26	5	-8	
148	66	-2067	502	1	25	-6	
149	80	-2077	475	20	38	-5	
150	57	-2073	497	2	4	-9	
151	69	-2061	493	14	39	-10	
152	62	-2063	472	-21	4	-2	
153	57	-2077	496	15	-17	-7	
154	54	-2055	484	14	-31	-8	
155	48	-2104	515	16	22	-6	
156	62	-2056	478	-3	21	-7	
157	62	-2068	482	6	17	1	
158	64	-2057	492	31	21	-5	
159	51	-2060	494	-6	23	-2	
160	61	-2073	498	36	27	-3	
161	63	-2058	485	6	24	-2	
162	53	-2072	507	31	2	-8	
163	58	-2060	510	5	25	-3	
164	55	-2065	491	26	33	-4	
165	59	-2085	506	-5	20	0	
166	57	-2063	487	15	23	-3	
167	51	-2075	508	-6	6	-8	
168	55	-2060	496	6	-1	-7	
169	64	-2081	501	14	30	-10	
170	52	-2072	490	13	15	-8	
171	68	-2058	485	2	28	-2	
172	61	-2075	480	8	34	-6	
173	49	-2072	485	0	0	-9	
174	76	-2074	505	34	19	-1	
175	55	-2059	477	-36	6	-8	
176	59	-2071	492	19	8	-8	
177	67	-2062	494	3	24	-9	
178	55	-2077	510	14	26	-6	
179	60	-2066	500	0	1	-8	
180	60	-2065	495	-1	34	-6	
181	60	-2077	504	-5	16	-4	
182	58	-2064	486	-6	7	-2	
183	62	-2072	501	6	22	-4	
184	48	-2063	478	-14	13	-6	
185	67	-2062	492	23	33	-12	
186	55	-2072	510	-22	18	-3	
187	54	-2058	471	14	23	-6	
188	76	-2065	512	6	25	-2	
189	57	-2063	475	9	28	-10	
190	56	-2075	502	8	23	-4	
191	53	-2074	498	-11	12	-7	
192	63	-2087	478	17	1	-5	
193	57	-2059	488	-14	15	-7	
194	66	-2069	500	8	26	-3	
195	49	-2065	491	-15	25	-14	
196	55	-2081	498	-5	9	-11	
197	66	-2067	485	17	32	-3	
198	58	-2078	494	-2	17	-4	
199	49	-2068	485	-4	22	-4	
200	61	-2066	482	7	30	-9	
201	47	-2067	483	-5	22	-6	
202	57	-2069	490	23	31	-12	
203	67	-2061	492	-11	17	-7	
204	60	-2074	488	4	19	-3	
205	50	-2066	506	-11	9	-7	
206	55	-2065	485	-7	7	-6	
207	59	-2078	482	13	26	-6	
208	68	-2075	499	5	18	-8	
209	50	-2063	492	5	25	-8	
210	53	-2083	503	8	14	-7	
211	68	-2059	473	19	28	-10	
212	49	-2070	486	3	19	-4	
213	59	-2057	487	0	19	-6	
214	69	-2069	486	-5	36	-11	
215	57	-2086	503	1	23	-13	
216	66	-2073	491	-6	26	-11	
217	65	-2051	486	12	29	-10	
218	66	-2071	489	-1	28	-8	
219	45	-2067	482	0	28	-16	
220	65	-2076	473	-18	10	0	
221	68	-2067	476	-6	18	-9	
222	66	-2071	478	-7	22	-11	
223	57	-2077	473	-17	28	-4	
224	63	-2064	466	11	16	-13	
225	63	-2077	466	17	28	-8	
226	63	-2059	462	-1	12	-12	
227	63	-2062	451	-1	9	-9	
228	61	-2081	472	-22	6	0	
229	76	-2068	456	18	29	-4	
230	76	-2082	492	10	29	-6	
231	63	-2064	462	-19	26	1	
232	55	-2065	471	2	23	-13	
233	63	-2078	465	11	20	-2	
234	74	-2079	470	-13	29	0	
235	58	-2059	469	11	21	-13	
236	66	-2070	459	-10	27	2	
237	68	-2068	456	29	26	-11	
238	66	-2074	476	-4	31	-2	
239	66	-2076	473	22	26	-9	
240	55	-2069	462	9	23	-6	
241	51	-2062	465	32	10	-4	
242	74	-2073	483	-2	21	-1	
243	66	-2056	465	19	29	-8	
244	54	-2085	481	1	14	-6	
245	62	-2074	475	30	22	-4	
246	70	-2061	484	19	29	-8	
247	66	-2073	468	30	36	-6	
248	60	-2072	497	3	34	2	
249	61	-2082	494	-5	14	-4	
250	67	-2068	475	19	24	-4	
251	54	-2062	474	13	11	-8	
252	53	-2071	477	32	18	-4	
253	68	-2079	500	22	24	-4	
254	59	-2059	487	24	20	-8	
255	58	-2078	497	-3	10	-4	
256	60	-2054	473	6	13	-5	
257	71	-2077	497	30	23	-11	
258	60	-2068	503	12	6	-8	
259	67	-2073	488	9	23	-2	
260	61	-2064	491	12	18	-9	
261	52	-2087	505	2	7	-7	
262	67	-2063	463	39	40	-8	
263	58	-2064	497	4	15	-10	
264	62	-2073	479	17	45	-7	
265	46	-2052	492	17	40	-9	
266	59	-2085	493	6	29	-2	
267	58	-2071	498	35	8	-7	
268	71	-2080	501	0	-10	-7	
269	69	-2063	485	16	20	-4	
270	66	-2072	498	7	11	-7	
271	49	-2065	495	6	31	-5	
272	51	-2079	503	9	21	-11	
273	46	-2059	510	-13	7	-3	
274	56	-2074	501	33	27	-10	
275	53	-2070	509	10	22	-6	
276	71	-2070	506	25	32	-7	
277	71	-2073	500	23	35	-7	
278	60	-2070	486	7	25	-4	
279	57	-2075	487	22	32	-3	
280	53	-2071	501	0	29	-5	
281	67	-2063	486	15	30	-1	
282	64	-2075	528	7	9	-1	
283	67	-2064	521	-12	8	-2	
284	58	-2078	505	8	20	-2	
285	52	-2058	506	1	33	-6	
286	51	-2076	506	10	21	-3	
287	47	-2060	502	-4	15	-8	
288	60	-2066	486	14	17	-10	
289	63	-2082	512	-2	22	-13	
290	64	-2067	501	-5	30	-6	
291	68	-2073	498	37	24	-2	
292	57	-2074	489	-31	13	-5	
293	56	-2060	499	11	16	0	
294	58	-2064	515	-14	14	-8	
295	55	-2078	486	6	23	-13	
296	59	-2078	509	16	15	-10	
297	48	-2079	488	-5	3	-8	
298	56	-2058	501	13	13	-9	
299	70	-2070	479	-5	36	-8	
300	41	-2068	497	2	11	-8	
