192	2063	15	2253	6	1	0	
193	2063	7	2241	6	1	-1	
194	2070	53	2255	5	0	2	
195	2069	18	2259	3	0	0	
196	2066	-1	2228	7	0	-1	
197	2071	32	2260	9	1	-4	
198	2080	40	2255	5	3	2	
199	2058	-4	2232	0	-1	-1	
200	2067	14	2248	7	4	-3	
201	2066	44	2246	2	-2	-3	
202	2063	14	2232	2	2	1	
203	2070	16	2243	7	3	-4	
204	2075	31	2247	2	4	2	
205	2065	10	2244	6	2	-4	
206	2072	20	2245	4	-2	-3	
207	2073	34	2252	6	-3	-1	
208	2064	13	2250	6	0	-1	
209	2058	16	2249	8	3	-2	
210	2080	39	2262	3	-1	-1	
211	2068	17	2255	6	0	-2	
212	2066	21	2252	6	-6	-1	
213	2069	29	2235	4	4	-6	
214	2065	26	2250	1	1	-4	
215	2063	24	2240	5	-1	-1	
216	2070	26	2234	6	0	-1	
217	2072	25	2248	7	1	-2	
218	2071	30	2246	2	2	-1	
219	2067	24	2257	4	-1	-1	
220	2070	22	2251	7	0	1	
221	2071	28	2268	7	1	-3	
222	2060	11	2250	6	1	0	
223	2064	20	2239	10	-1	-3	
224	2064	31	2252	5	-3	-2	
225	2063	22	2250	9	1	-2	
226	2064	21	2255	8	0	-4	
227	2066	22	2256	8	3	-3	
228	2067	25	2256	5	3	1	
229	2051	13	2246	7	-1	-5	
230	2067	28	2266	5	2	-1	
231	2067	27	2245	3	1	0	
232	2061	13	2243	7	4	2	
233	2070	33	2260	6	0	1	
234	2068	34	2247	8	0	1	
235	2064	28	2243	4	1	-4	
